id,vendor_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,dist_km,speed_km,banderazo,tarifa_dist,tarifa_tiempo,tarifa_min,costo_viaje_sin_min,costo_viaje_sobre_min,municipios_origen,municipios_destino
150,Taxi Libre,22/04/2017 12:13,22/04/2017 12:51,-99.1996751,19.40668018,-99.12957474,19.42865836,0.6425,9706,983,9.706,15.10661479,8.74,1.07,1.07,8.74,73.65523556,73.65523556,Miguel Hidalgo,CuauhtÈmoc
151,Taxi Libre,22/04/2017 01:22,22/04/2017 01:31,-99.20230747,19.40514334,-99.21286089,19.39111734,0.148333333,3011,84,3.011,20.2988764,8.74,1.07,1.07,8.74,23.62441333,23.62441333,Miguel Hidalgo,¡Ålvaro ObregÛn
152,Taxi Libre,22/04/2017 11:55,22/04/2017 12:39,-99.14129152,19.30314187,-99.10064002,19.31790768,0.736388889,8100,1465,8.1,10.99962278,8.74,1.07,1.07,8.74,78.24244444,78.24244444,Coyoac·n,Coyoac·n
153,Taxi Libre,22/04/2017 02:10,22/04/2017 02:26,-99.13980366,19.30153198,-99.12462034,19.29258498,0.266666667,2452,494,2.452,9.195,8.74,1.07,1.07,8.74,30.98078222,30.98078222,Tlalpan,Tlalpan
157,Taxi Libre,22/04/2017 03:45,22/04/2017 03:57,-99.19720278,19.40597741,-99.20244901,19.36367714,0.203333333,7083,128,7.083,34.83442623,8.74,1.07,1.07,8.74,42.09879556,42.09879556,Miguel Hidalgo,¡Ålvaro ObregÛn
158,Taxi Libre,22/04/2017 04:09,22/04/2017 04:36,-99.10392721,19.30842707,-99.09815628,19.32105698,0.451944444,7166,313,7.166,15.85593116,8.74,1.07,1.07,8.74,46.85292444,46.85292444,Coyoac·n,Iztapalapa
161,Taxi Libre,22/04/2017 05:01,22/04/2017 05:10,-99.13824244,19.30051453,-99.1256483,19.30578864,0.138611111,2662,45,2.662,19.20480962,8.74,1.07,1.07,8.74,21.20336,21.20336,Tlalpan,Coyoac·n
162,Taxi Libre,22/04/2017 05:24,22/04/2017 06:02,-99.1382283,19.2977517,-99.14020966,19.302281,0.636111111,10560,301,10.56,16.60087336,8.74,1.07,1.07,8.74,61.09391111,61.09391111,Tlalpan,Coyoac·n
163,Taxi Libre,22/04/2017 06:03,22/04/2017 06:08,-99.14086098,19.30157134,-99.14938532,19.29816,0.079722222,1524,41,1.524,19.11637631,8.74,1.07,1.07,8.74,16.23760889,16.23760889,Coyoac·n,Tlalpan
164,Taxi Libre,22/04/2017 06:27,22/04/2017 06:29,-99.13132911,19.47677771,-99.12723835,19.48183707,0.039722222,753,53,0.753,18.95664336,8.74,1.07,1.07,8.74,13.22306222,13.22306222,Gustavo A. Madero,Gustavo A. Madero
166,Taxi de Sitio,22/04/2017 07:10,22/04/2017 07:37,-99.26125034,19.33027335,-99.201595,19.39710034,0.443888889,15064,76,15.064,33.93642053,13.1,1.3,1.3,13.1,93.62835556,93.62835556,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
167,Taxi Libre,22/04/2017 07:23,22/04/2017 07:40,-99.13359424,19.4312969,-99.10778104,19.44188261,0.291666667,4815,329,4.815,16.50857143,8.74,1.07,1.07,8.74,37.17108889,37.17108889,CuauhtÈmoc,Venustiano Carranza
168,Taxi Libre,22/04/2017 08:02,22/04/2017 08:05,-99.12546966,19.42665853,-99.1330611,19.4260298,0.0575,965,61,0.965,16.7826087,8.74,1.07,1.07,8.74,14.32064444,14.32064444,CuauhtÈmoc,CuauhtÈmoc
169,Taxi Libre,22/04/2017 08:13,22/04/2017 08:23,-99.13662022,19.43122838,-99.12772033,19.45183608,0.173888889,3094,182,3.094,17.79297125,8.74,1.07,1.07,8.74,26.30987556,26.30987556,CuauhtÈmoc,CuauhtÈmoc
170,Taxi de Sitio,22/04/2017 08:23,22/04/2017 08:31,-99.17240687,19.41177933,-99.17490142,19.40022184,0.134166667,1811,169,1.811,13.49813665,13.1,1.3,1.3,13.1,27.39942222,27.39942222,CuauhtÈmoc,Miguel Hidalgo
171,Taxi Libre,22/04/2017 08:45,22/04/2017 09:06,-99.10077759,19.41906077,-99.05643403,19.41309238,0.345277778,4986,1241,4.986,14.44054706,8.74,1.07,1.07,8.74,59.58830222,59.58830222,Venustiano Carranza,NezahualcÛyotl
172,Taxi Libre,22/04/2017 09:10,22/04/2017 09:20,-99.19737293,19.40599149,-99.187874,19.40221998,0.152222222,2084,302,2.084,13.69051095,8.74,1.07,1.07,8.74,24.84040889,24.84040889,Miguel Hidalgo,Miguel Hidalgo
173,Taxi Libre,22/04/2017 09:34,22/04/2017 09:42,-99.1372586,19.42715868,-99.14443678,19.43344274,0.138611111,1090,44,1.09,7.863727455,8.74,1.07,1.07,8.74,14.45142222,14.45142222,CuauhtÈmoc,CuauhtÈmoc
174,Taxi Libre,22/04/2017 09:54,22/04/2017 10:04,-99.13328704,19.43190872,-99.1152006,19.4389756,0.164166667,3239,169,3.239,19.72994924,8.74,1.07,1.07,8.74,26.62136444,26.62136444,CuauhtÈmoc,Venustiano Carranza
175,Taxi Libre,22/04/2017 09:56,22/04/2017 10:07,-99.10266507,19.46709488,-99.0797151,19.47712592,0.175555556,3948,103,3.948,22.48860759,8.74,1.07,1.07,8.74,28.08655111,28.08655111,Gustavo A. Madero,Gustavo A. Madero
176,Taxi Libre,22/04/2017 09:35,22/04/2017 10:11,-99.20311542,19.4033912,-99.19729874,19.40598731,0.600833333,13917,770,13.917,23.1628294,8.74,1.07,1.07,8.74,86.61364889,86.61364889,Miguel Hidalgo,Miguel Hidalgo
177,Taxi Libre,22/04/2017 10:15,22/04/2017 10:23,-99.1373291,19.42741716,-99.14722175,19.42881647,0.133888889,1852,223,1.852,13.83236515,8.74,1.07,1.07,8.74,21.96900444,21.96900444,CuauhtÈmoc,CuauhtÈmoc
178,Radio Taxi,22/04/2017 10:06,22/04/2017 10:27,-99.30826266,19.353969,-99.31838284,19.3521174,0.356388889,2437,8,2.437,6.838035853,27.6,1.84,1.84,27.6,45.86343111,45.86343111,Cuajimalpa de Morelos,Cuajimalpa de Morelos
179,Taxi Libre,22/04/2017 10:24,22/04/2017 10:34,-99.19036128,19.43882505,-99.20244982,19.4518418,0.165833333,4047,91,4.047,24.4040201,8.74,1.07,1.07,8.74,28.22493778,28.22493778,Miguel Hidalgo,Miguel Hidalgo
181,Taxi Libre,22/04/2017 10:47,22/04/2017 11:01,-99.19738348,19.40600732,-99.18368597,19.43949677,0.221944444,5413,64,5.413,24.38898623,8.74,1.07,1.07,8.74,33.42941778,33.42941778,Miguel Hidalgo,Miguel Hidalgo
183,Taxi de Sitio,22/04/2017 10:34,22/04/2017 11:05,-99.17259841,19.41171405,-99.11927194,19.39446817,0.520833333,9676,391,9.676,18.57792,13.1,1.3,1.3,13.1,74.71075556,74.71075556,CuauhtÈmoc,Iztacalco
185,Taxi de Sitio,22/04/2017 11:10,22/04/2017 11:27,-99.19729848,19.40563408,-99.19703812,19.4053794,0.282777778,7892,135,7.892,27.90884086,13.1,1.3,1.3,13.1,58.0384,58.0384,Miguel Hidalgo,Miguel Hidalgo
187,Taxi de Sitio,22/04/2017 11:35,22/04/2017 11:51,-99.1972484,19.40599886,-99.20905356,19.3902434,0.276388889,7141,126,7.141,25.83678392,13.1,1.3,1.3,13.1,53.8732,53.8732,Miguel Hidalgo,¡Ålvaro ObregÛn
188,Taxi de Sitio,22/04/2017 11:08,22/04/2017 11:58,-99.12564801,19.40395252,-99.17233624,19.41188078,0.827777778,5334,44,5.334,6.443758389,13.1,1.3,1.3,13.1,42.10791111,42.10791111,Iztacalco,CuauhtÈmoc
189,Taxi de Sitio,22/04/2017 11:58,23/04/2017 12:18,-99.17227196,19.41186784,-99.17204196,19.41156466,0.334444444,6045,523,6.045,18.07475083,13.1,1.3,1.3,13.1,59.64288889,59.64288889,CuauhtÈmoc,CuauhtÈmoc
191,Taxi Libre,23/04/2017 08:57,23/04/2017 09:08,-99.14046868,19.30195668,-99.14949768,19.31120134,0.189444444,2879,203,2.879,15.19706745,8.74,1.07,1.07,8.74,25.88900889,25.88900889,Coyoac·n,Coyoac·n
193,Taxi Libre,23/04/2017 10:15,23/04/2017 10:35,-99.14025628,19.30221463,-99.124201,19.26002568,0.327777778,6807,238,6.807,20.76711864,8.74,1.07,1.07,8.74,43.53307111,43.53307111,Coyoac·n,Xochimilco
194,Taxi de Sitio,23/04/2017 10:31,23/04/2017 10:49,-99.31202112,19.31228841,-99.30384743,19.35464345,0.309722222,8374,184,8.374,27.03713004,13.1,1.3,1.3,13.1,61.96035556,61.96035556,Cuajimalpa de Morelos,Cuajimalpa de Morelos
195,Taxi Libre,23/04/2017 11:39,23/04/2017 12:12,-99.140235,19.3022517,-99.15191432,19.31508764,0.558333333,3542,158,3.542,6.343880597,8.74,1.07,1.07,8.74,27.65664889,27.65664889,Coyoac·n,Coyoac·n
197,Taxi Libre,23/04/2017 12:12,23/04/2017 12:35,-99.140215,19.30229,-99.11546866,19.26657398,0.381944444,7678,341,7.678,20.1024,8.74,1.07,1.07,8.74,49.71006222,49.71006222,Coyoac·n,Xochimilco
200,Taxi Libre,23/04/2017 03:54,23/04/2017 04:23,-99.140204,19.30222732,-99.1400867,19.3022967,0.496944444,6833,399,6.833,13.75002795,8.74,1.07,1.07,8.74,47.47257333,47.47257333,Coyoac·n,Coyoac·n
201,Radio Taxi,23/04/2017 04:08,23/04/2017 04:27,-99.1818729,19.4112636,-99.16008272,19.39028297,0.322777778,3648,20,3.648,11.30189329,27.6,1.84,1.84,27.6,55.26705778,55.26705778,CuauhtÈmoc,Benito Ju·rez
202,Taxi Libre,23/04/2017 04:29,23/04/2017 05:02,-99.1400867,19.3022967,-99.15215934,19.31952636,0.543333333,7738,550,7.738,14.24171779,8.74,1.07,1.07,8.74,54.93641778,54.93641778,Coyoac·n,Coyoac·n
203,Taxi Libre,23/04/2017 04:57,23/04/2017 05:07,-99.13366902,19.42625492,-99.15150657,19.42381401,0.168611111,2159,185,2.159,12.80461285,8.74,1.07,1.07,8.74,22.37940889,22.37940889,CuauhtÈmoc,CuauhtÈmoc
204,Radio Taxi,23/04/2017 04:28,23/04/2017 05:16,-99.15969368,19.38983052,-99.17221422,19.4065844,0.801388889,3692,53,3.692,4.607001733,27.6,1.84,1.84,27.6,56.94023111,56.94023111,Benito Ju·rez,CuauhtÈmoc
205,Taxi Libre,23/04/2017 05:15,23/04/2017 05:33,-99.13453263,19.42499909,-99.12995152,19.43805629,0.306666667,3402,332,3.402,11.09347826,8.74,1.07,1.07,8.74,31.19478222,31.19478222,CuauhtÈmoc,CuauhtÈmoc
207,Taxi Libre,23/04/2017 05:55,23/04/2017 06:23,-99.13241762,19.43322442,-99.2132961,19.38571493,0.458055556,11247,201,11.247,24.55379018,8.74,1.07,1.07,8.74,61.65649333,61.65649333,CuauhtÈmoc,¡Ålvaro ObregÛn
209,Taxi Libre,23/04/2017 07:51,23/04/2017 07:53,-99.16076057,19.42812202,-99.15694034,19.43613764,0.043611111,1131,23,1.131,25.93375796,8.74,1.07,1.07,8.74,14.12756889,14.12756889,CuauhtÈmoc,CuauhtÈmoc
214,Taxi Libre,23/04/2017 08:00,23/04/2017 08:25,-99.16020844,19.43468128,-99.183922,19.37631968,0.415555556,9879,425,9.879,23.77299465,8.74,1.07,1.07,8.74,61.12767556,61.12767556,CuauhtÈmoc,Benito Ju·rez
216,Taxi Libre,23/04/2017 09:52,23/04/2017 09:56,-99.15306613,19.44819282,-99.15350044,19.45421968,0.052777778,1190,37,1.19,22.54736842,8.74,1.07,1.07,8.74,14.71297778,14.71297778,CuauhtÈmoc,CuauhtÈmoc
217,Taxi Libre,23/04/2017 09:57,23/04/2017 10:18,-99.15265455,19.45347528,-99.17129168,19.50915466,0.343055556,11902,169,11.902,34.69408907,8.74,1.07,1.07,8.74,63.69900444,63.69900444,CuauhtÈmoc,Tlalnepantla de Baz
219,Taxi de Sitio,23/04/2017 11:07,23/04/2017 11:13,-99.141805,19.4268783,-99.166686,19.425232,0.112777778,3003,143,3.003,26.62758621,13.1,1.3,1.3,13.1,32.84671111,32.84671111,CuauhtÈmoc,CuauhtÈmoc
220,Taxi de Sitio,23/04/2017 11:19,23/04/2017 11:35,-99.16199368,19.42576625,-99.09264968,19.43825539,0.254444444,9610,166,9.61,37.76855895,13.1,1.3,1.3,13.1,67.86755556,67.86755556,CuauhtÈmoc,Venustiano Carranza
221,Taxi de Sitio,23/04/2017 11:44,23/04/2017 11:48,-99.11868343,19.41691185,-99.10935802,19.41331798,0.061944444,1414,72,1.414,22.82690583,13.1,1.3,1.3,13.1,22.5328,22.5328,Venustiano Carranza,Venustiano Carranza
223,Taxi Libre,24/04/2017 07:41,24/04/2017 07:46,-99.19730081,19.40601941,-99.18773228,19.4022172,0.085833333,1936,69,1.936,22.55533981,8.74,1.07,1.07,8.74,18.66674667,18.66674667,Miguel Hidalgo,Miguel Hidalgo
224,Radio Taxi,24/04/2017 07:45,24/04/2017 08:03,-99.15743164,19.42738803,-99.17257592,19.40913976,0.302222222,2876,135,2.876,9.516176471,27.6,1.84,1.84,27.6,54.28736,54.28736,CuauhtÈmoc,CuauhtÈmoc
225,Taxi Libre,24/04/2017 07:51,24/04/2017 08:10,-99.19734752,19.40582846,-99.19023419,19.33812795,0.321944444,10556,56,10.556,32.78826575,8.74,1.07,1.07,8.74,55.25123556,55.25123556,Miguel Hidalgo,Coyoac·n
228,Taxi Libre,24/04/2017 08:41,24/04/2017 09:20,-99.10758801,19.26444514,-99.12443182,19.3111019,0.636944444,8005,1068,8.005,12.56781509,8.74,1.07,1.07,8.74,68.39606667,68.39606667,Xochimilco,Coyoac·n
230,Taxi de Sitio,24/04/2017 10:37,24/04/2017 10:54,-99.01423138,19.42018024,-98.98534034,19.39873532,0.297777778,5221,512,5.221,17.53320896,13.1,1.3,1.3,13.1,55.04031111,55.04031111,NezahualcÛyotl,NezahualcÛyotl
231,Taxi de Sitio,24/04/2017 10:57,24/04/2017 11:24,-99.26318484,19.3211983,-99.25671036,19.375216,0.456944444,12013,307,12.013,26.28984802,13.1,1.3,1.3,13.1,84.43648889,84.43648889,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
233,Taxi Libre,24/04/2017 12:48,24/04/2017 12:55,-99.14259334,19.30235166,-99.15464132,19.29448266,0.110833333,2911,77,2.911,26.26466165,8.74,1.07,1.07,8.74,23.02996889,23.02996889,Coyoac·n,Tlalpan
234,Taxi de Sitio,24/04/2017 12:56,24/04/2017 01:06,-99.18203689,19.36596006,-99.18317482,19.36660036,0.163055556,1736,271,1.736,10.64667802,13.1,1.3,1.3,13.1,29.95608889,29.95608889,Benito Ju·rez,Benito Ju·rez
235,Taxi Libre,24/04/2017 12:55,24/04/2017 01:11,-99.15601475,19.2943207,-99.14332434,19.30225934,0.264166667,3325,566,3.325,12.58675079,8.74,1.07,1.07,8.74,36.42922222,36.42922222,Tlalpan,Coyoac·n
236,Taxi Libre,24/04/2017 01:59,24/04/2017 02:03,-99.14214,19.303895,-99.13879225,19.30307475,0.065,545,112,0.545,8.384615385,8.74,1.07,1.07,8.74,13.73571111,13.73571111,Coyoac·n,Tlalpan
237,Taxi Libre,24/04/2017 08:07,24/04/2017 08:20,-99.30151149,19.35734127,-99.3002717,19.35688,0.208888889,2145,328,2.145,10.26861702,8.74,1.07,1.07,8.74,25.71971111,25.71971111,Cuajimalpa de Morelos,Cuajimalpa de Morelos
238,Radio Taxi,24/04/2017 03:07,24/04/2017 03:18,-99.29685115,19.36163927,-99.29745719,19.35165266,0.180833333,2042,232,2.042,11.2921659,27.6,1.84,1.84,27.6,52.11534222,52.11534222,Cuajimalpa de Morelos,Cuajimalpa de Morelos
240,Taxi Libre,24/04/2017 03:17,24/04/2017 03:34,-99.29280903,19.36506294,-99.32049234,19.35397366,0.275555556,5672,78,5.672,20.58387097,8.74,1.07,1.07,8.74,34.87082667,34.87082667,Cuajimalpa de Morelos,Cuajimalpa de Morelos
241,Taxi de Sitio,24/04/2017 04:01,24/04/2017 04:14,-99.17096441,19.41436206,-99.1508159,19.41590972,0.216944444,2659,326,2.659,12.25659411,13.1,1.3,1.3,13.1,36.34457778,36.34457778,CuauhtÈmoc,CuauhtÈmoc
242,Taxi Libre,24/04/2017 03:55,24/04/2017 04:24,-99.1260414,19.4515488,-99.12277284,19.44598881,0.476388889,1193,696,1.193,2.50425656,8.74,1.07,1.07,8.74,30.39537333,30.39537333,CuauhtÈmoc,Venustiano Carranza
244,Taxi Libre,24/04/2017 04:43,24/04/2017 04:55,-99.1401067,19.3022717,-99.12436268,19.31103932,0.207222222,3240,216,3.24,15.63538874,8.74,1.07,1.07,8.74,27.7432,27.7432,Coyoac·n,Coyoac·n
245,Taxi Libre,24/04/2017 05:25,24/04/2017 05:37,-99.1400767,19.30225,-99.14671466,19.31576132,0.213333333,3234,232,3.234,15.159375,8.74,1.07,1.07,8.74,28.09796444,28.09796444,Tlalpan,Coyoac·n
246,Taxi Libre,24/04/2017 06:16,24/04/2017 06:19,-99.13669006,19.326871,-99.13719016,19.339287,0.055277778,1469,21,1.469,26.57487437,8.74,1.07,1.07,8.74,15.52665333,15.52665333,Coyoac·n,Coyoac·n
249,Taxi de Sitio,24/04/2017 06:53,24/04/2017 08:00,-99.16530422,19.42151598,-99.0856342,19.46003183,1.114166667,11434,419,11.434,10.26237846,13.1,1.3,1.3,13.1,84.66124444,84.66124444,CuauhtÈmoc,Gustavo A. Madero
251,Taxi de Sitio,24/04/2017 08:00,24/04/2017 08:24,-99.10562564,19.45617466,-99.15534709,19.44801136,0.389166667,5846,1375,5.846,15.02184154,13.1,1.3,1.3,13.1,83.22142222,83.22142222,Gustavo A. Madero,CuauhtÈmoc
252,Taxi de Sitio,24/04/2017 08:28,24/04/2017 08:52,-99.15721507,19.45205652,-99.10435258,19.45620324,0.400555556,6587,410,6.587,16.44466019,13.1,1.3,1.3,13.1,59.19684444,59.19684444,CuauhtÈmoc,Gustavo A. Madero
253,Taxi Libre,24/04/2017 08:43,24/04/2017 08:58,-99.14819501,19.30663362,-99.15329268,19.31232334,0.244444444,4644,254,4.644,18.99818182,8.74,1.07,1.07,8.74,34.65587556,34.65587556,Coyoac·n,Coyoac·n
257,Taxi Libre,25/04/2017 10:23,25/04/2017 11:10,-99.13161454,19.32191064,-99.13140938,19.33080966,0.793055556,1126,312,1.126,1.419824869,8.74,1.07,1.07,8.74,20.97794667,20.97794667,Coyoac·n,Coyoac·n
260,Radio Taxi,25/04/2017 12:02,25/04/2017 12:14,-99.13263696,19.3205953,-99.11398692,19.30072728,0.203055556,3707,382,3.707,18.25608755,27.6,1.84,1.84,27.6,70.50307556,70.50307556,Coyoac·n,Coyoac·n
264,Taxi Libre,25/04/2017 01:45,25/04/2017 02:04,-99.14016698,19.30240727,-99.15056802,19.351411,0.321666667,7031,114,7.031,21.85803109,8.74,1.07,1.07,8.74,41.54334667,41.54334667,Coyoac·n,Coyoac·n
265,Taxi Libre,25/04/2017 02:03,25/04/2017 02:06,-99.28001922,19.31399664,-99.276519,19.31476796,0.058888889,1278,25,1.278,21.70188679,8.74,1.07,1.07,8.74,14.80428444,14.80428444,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
270,Taxi Libre,25/04/2017 04:41,25/04/2017 04:47,-99.0330521,19.6043218,-99.0481723,19.5996367,0.110277778,2792,35,2.792,25.31788413,8.74,1.07,1.07,8.74,21.52198222,21.52198222,Ecatepec de Morelos,Ecatepec de Morelos
275,Taxi de Sitio,25/04/2017 07:20,25/04/2017 07:56,-99.06809936,19.31790576,-99.13197615,19.32982368,0.606944444,9724,548,9.724,16.0212357,13.1,1.3,1.3,13.1,79.49591111,79.49591111,Iztapalapa,Coyoac·n
277,Taxi Libre,25/04/2017 09:36,25/04/2017 09:47,-99.11320305,19.33037707,-99.10518077,19.3360974,0.182777778,2468,271,2.468,13.50273556,8.74,1.07,1.07,8.74,25.74681778,25.74681778,Coyoac·n,Iztapalapa
278,Taxi Libre,25/04/2017 10:29,25/04/2017 10:34,-99.0240368,19.58755624,-99.01476068,19.58299098,0.094444444,1670,119,1.67,17.68235294,8.74,1.07,1.07,8.74,18.71715556,18.71715556,Ecatepec de Morelos,Ecatepec de Morelos
283,Taxi Libre,26/04/2017 05:43,26/04/2017 06:07,-99.1405983,19.30298,-99.17817132,19.373783,0.400277778,13728,308,13.728,34.29618321,8.74,1.07,1.07,8.74,74.81939556,74.81939556,Coyoac·n,Benito Ju·rez
284,Radio Taxi,26/04/2017 10:07,26/04/2017 10:12,-99.10332254,19.51586107,-99.09094658,19.50940948,0.08,1651,108,1.651,20.6375,27.6,1.84,1.84,27.6,44.16736,44.16736,Tlalnepantla de Baz,Gustavo A. Madero
288,Taxi Libre,26/04/2017 11:27,26/04/2017 11:46,-99.1862383,19.37562,-99.16095761,19.39655608,0.311111111,5681,299,5.681,18.26035714,8.74,1.07,1.07,8.74,40.16423556,40.16423556,Benito Ju·rez,Benito Ju·rez
292,Taxi Libre,26/04/2017 11:54,26/04/2017 12:10,-99.17097102,19.39603921,-99.19649834,19.39307198,0.269444444,3756,376,3.756,13.93979381,8.74,1.07,1.07,8.74,33.75612444,33.75612444,Benito Ju·rez,¡Ålvaro ObregÛn
295,Taxi Libre,26/04/2017 12:25,26/04/2017 12:26,-99.18429227,19.38281396,-99.18329668,19.388822,0.026944444,865,52,0.865,32.10309278,8.74,1.07,1.07,8.74,13.67864444,13.67864444,Benito Ju·rez,Benito Ju·rez
296,Taxi Libre,26/04/2017 01:01,26/04/2017 01:21,-99.14022927,19.30185965,-99.16614,19.293992,0.336111111,4858,464,4.858,14.45355372,8.74,1.07,1.07,8.74,40.56512889,40.56512889,Tlalpan,Tlalpan
297,Taxi de Sitio,26/04/2017 01:27,26/04/2017 01:41,-99.26494538,19.33111904,-99.261795,19.310986,0.238055556,4242,151,4.242,17.81936989,13.1,1.3,1.3,13.1,39.52062222,39.52062222,¡Ålvaro ObregÛn,La Magdalena Contreras
299,Taxi Libre,26/04/2017 01:38,26/04/2017 02:10,-99.14022841,19.30237721,-99.11337766,19.26570366,0.535,8352,634,8.352,15.61121495,8.74,1.07,1.07,8.74,59.56167111,59.56167111,Coyoac·n,Xochimilco
301,Radio Taxi,26/04/2017 05:06,26/04/2017 05:31,-99.16652987,19.40645192,-99.16428692,19.3634877,0.403333333,6672,490,6.672,16.54214876,27.6,1.84,1.84,27.6,96.74147556,96.74147556,CuauhtÈmoc,Benito Ju·rez
304,Taxi Libre,26/04/2017 06:51,26/04/2017 07:02,-99.1106441,19.47645475,-99.09371268,19.47841768,0.173333333,2576,247,2.576,14.86153846,8.74,1.07,1.07,8.74,25.63839111,25.63839111,Gustavo A. Madero,Gustavo A. Madero
305,Taxi de Sitio,26/04/2017 07:39,26/04/2017 07:41,-99.18898186,19.39231733,-99.19175205,19.38343469,0.031388889,1106,2301,1.106,35.23539823,13.1,1.3,1.3,13.1,85.32453333,85.32453333,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
306,Taxi Libre,26/04/2017 07:08,26/04/2017 07:52,-99.13218138,19.3199985,-99.05154374,19.28091328,0.745277778,13402,1030,13.402,17.98255684,8.74,1.07,1.07,8.74,90.59167111,90.59167111,Coyoac·n,Tl·huac
307,Taxi Libre,26/04/2017 08:24,26/04/2017 08:43,-99.08290576,19.30933436,-99.07055276,19.36668464,0.302222222,11478,49,11.478,37.97867647,8.74,1.07,1.07,8.74,59.03095111,59.03095111,Iztapalapa,Iztapalapa
308,Taxi de Sitio,27/04/2017 10:50,27/04/2017 11:30,-99.26404342,19.33073107,-99.20234602,19.346955,0.657777778,12448,558,12.448,18.92432432,13.1,1.3,1.3,13.1,93.9496,93.9496,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
309,Taxi Libre,27/04/2017 11:49,27/04/2017 11:58,-99.14009138,19.30241677,-99.12614432,19.292963,0.154722222,2274,169,2.274,14.697307,8.74,1.07,1.07,8.74,22.49116444,22.49116444,Coyoac·n,Tlalpan
310,Taxi Libre,27/04/2017 12:03,27/04/2017 12:26,-99.10505738,19.29321944,-99.057182,19.37233366,0.373888889,11639,248,11.639,31.12956909,8.74,1.07,1.07,8.74,64.45180889,64.45180889,Xochimilco,Iztapalapa
311,Taxi de Sitio,27/04/2017 11:52,27/04/2017 12:32,-99.11319789,19.3068934,-99.18253996,19.36125307,0.673611111,11709,727,11.709,17.38243299,13.1,1.3,1.3,13.1,94.98902222,94.98902222,Coyoac·n,¡Ålvaro ObregÛn
312,Radio Taxi,27/04/2017 05:32,27/04/2017 06:44,-99.18145754,19.39992436,-99.20107637,19.39164166,1.206111111,10732,550,10.732,8.898019346,27.6,1.84,1.84,27.6,129.0764089,129.0764089,Miguel Hidalgo,¡Ålvaro ObregÛn
313,Radio Taxi,27/04/2017 06:44,27/04/2017 06:53,-99.1841749,19.4083581,-99.1812427,19.41087336,0.146111111,1005,293,1.005,6.878326996,27.6,1.84,1.84,27.6,46.97724444,46.97724444,Miguel Hidalgo,CuauhtÈmoc
316,Radio Taxi,27/04/2017 08:31,27/04/2017 09:18,-99.16250722,19.41353018,-99.18078714,19.40682344,0.7775,12170,432,12.17,15.65273312,27.6,1.84,1.84,27.6,134.8352,134.8352,CuauhtÈmoc,CuauhtÈmoc
317,Taxi Libre,27/04/2017 08:55,27/04/2017 09:22,-99.07450684,19.33663038,-99.0043937,19.35665666,0.450833333,9619,420,9.619,21.33604436,8.74,1.07,1.07,8.74,59.89598667,59.89598667,Iztapalapa,Iztapalapa
319,Radio Taxi,27/04/2017 09:18,27/04/2017 09:44,-99.18212884,19.40724282,-99.152439,19.43651156,0.441388889,6155,477,6.155,13.94461926,27.6,1.84,1.84,27.6,92.4048,92.4048,CuauhtÈmoc,CuauhtÈmoc
320,Taxi Libre,28/04/2017 01:07,28/04/2017 01:19,-99.11351362,19.39157497,-99.10917948,19.40502718,0.205,5081,42,5.081,24.78536585,8.74,1.07,1.07,8.74,31.48534667,31.48534667,Iztacalco,Iztacalco
321,Radio Taxi,28/04/2017 06:00,28/04/2017 06:25,-99.11924117,19.44592176,-99.06254874,19.43077992,0.410277778,10278,289,10.278,25.05132024,27.6,1.84,1.84,27.6,115.0629689,115.0629689,Venustiano Carranza,Venustiano Carranza
323,Taxi Libre,28/04/2017 10:26,28/04/2017 10:40,-99.22172779,19.31877527,-99.23270036,19.30931132,0.237777778,2128,198,2.128,8.94953271,8.74,1.07,1.07,8.74,22.55584,22.55584,La Magdalena Contreras,La Magdalena Contreras
326,Taxi Libre,28/04/2017 12:19,28/04/2017 12:48,-99.12218246,19.48949768,-99.14845054,19.4273146,0.470833333,8077,8,8.077,17.15469027,8.74,1.07,1.07,8.74,43.49978222,43.49978222,Gustavo A. Madero,CuauhtÈmoc
328,Taxi Libre,28/04/2017 12:53,28/04/2017 01:35,-99.13708466,19.30095402,-99.1401333,19.3023183,0.687222222,8226,709,8.226,11.96992724,8.74,1.07,1.07,8.74,60.80572444,60.80572444,Tlalpan,Coyoac·n
330,Taxi Libre,28/04/2017 01:35,28/04/2017 01:44,-99.13994666,19.30220134,-99.14011034,19.30228666,0.145,2471,43,2.471,17.04137931,8.74,1.07,1.07,8.74,20.33832444,20.33832444,Tlalpan,Coyoac·n
331,Radio Taxi,28/04/2017 01:40,28/04/2017 01:49,-99.18061634,19.39831416,-99.1954855,19.4049877,0.135555556,2057,171,2.057,15.17459016,27.6,1.84,1.84,27.6,49.73152,49.73152,Miguel Hidalgo,Miguel Hidalgo
