id,tipo_transporte,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,dist_km,speed_km,pickup_location,dropoff_location,banderazo,tarifa_dist,tarifa_tiempo,tarifa_min,costo_viaje_sin_min,costo_viaje_sobre_min
9460,Taxi Libre,2017-01-25 07:16:30,2017-01-25 07:27:36,-99.27292586045459,19.334498738594302,-99.2866500479592,19.3329084530612,0.185,2536,181,2.536,13.708108108108108,Álvaro Obregón,Cuajimalpa de Morelos,13.1,1.3,1.3,13.1,24.316399999999998,24.316399999999998
9462,Taxi de Sitio,2017-01-25 07:33:23,2017-01-25 08:05:26,-99.078725,19.390575,-99.13929066,19.372307,0.5341666666666667,12882,516,12.882,24.11606864274571,Iztacalco,Benito Juárez,13.1,1.3,1.3,13.1,45.09675555555556,45.09675555555556
9463,Taxi Libre,2017-01-25 08:06:57,2017-01-25 08:15:53,-99.2629249082224,19.3230855078065,-99.24644346,19.33126406,0.14916666666666667,2380,73,2.38,15.955307262569832,Álvaro Obregón,Álvaro Obregón,7.0,3.5700000000000003,1.8,35.0,24.317140000000002,35.0
9464,Taxi Libre,2017-01-25 08:18:09,2017-01-25 08:24:20,-99.2514731724502,19.3295797278847,-99.26493601063991,19.332014504217398,0.10333333333333333,2051,59,2.051,19.848387096774196,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,74.17631111111112,74.17631111111112
9465,Taxi Libre,2017-01-25 08:34:09,2017-01-25 08:50:13,-99.2680804545543,19.321431109105802,-99.24237034,19.33270374,0.2677777777777778,6108,93,6.108,22.809958506224064,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,63.958311111111115,63.958311111111115
9466,Taxi de Sitio,2017-01-25 08:59:04,2017-01-25 09:03:15,-99.1782472135802,19.3996172810364,-99.19672,19.3994983,0.06972222222222223,2057,18,2.057,29.50278884462151,Miguel Hidalgo,Álvaro Obregón,8.74,1.07,1.07,8.74,17.401293333333335,17.401293333333335
9467,Taxi de Sitio,2017-01-25 09:03:23,2017-01-25 09:19:20,-99.19697094366421,19.399957293064197,-99.1487117,19.39865,0.2658333333333333,5881,49,5.881,22.12288401253919,Álvaro Obregón,Benito Juárez,8.74,1.07,1.07,8.74,28.95396444444445,28.95396444444445
9468,UberX,2017-01-25 09:24:47,2017-01-25 09:39:35,-99.14837164,19.3966367,-99.1404517,19.37894,0.24694444444444444,3002,220,3.002,12.156580427446569,Benito Juárez,Benito Juárez,8.74,1.07,1.07,8.74,16.296102222222224,16.296102222222224
9471,Taxi de Sitio,2017-01-25 09:47:07,2017-01-25 10:15:25,-99.14512168,19.37932568,-99.172375,19.411305,0.4716666666666667,7201,818,7.201,15.267137809187277,Benito Juárez,Cuauhtémoc,8.74,1.07,1.07,8.74,19.64116,19.64116
9472,Taxi de Sitio,2017-01-25 10:40:09,2017-01-25 11:02:52,-99.15697,19.402871700000002,-99.18332564,19.433157,0.3788888888888889,7486,413,7.486,19.757771260997067,Benito Juárez,Miguel Hidalgo,8.74,1.07,1.07,8.74,29.26022222222222,29.26022222222222
9473,Taxi Libre,2017-01-25 10:59:05,2017-01-25 11:05:42,-99.2600155270898,19.3256562827169,-99.26897240000001,19.316644399999998,0.11055555555555556,1657,66,1.657,14.987939698492463,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,77.72456444444444,77.72456444444444
9475,Taxi Libre,2017-01-25 10:56:30,2017-01-25 11:13:41,-99.2534214602514,19.3303096136265,-99.263085,19.317677,0.2863888888888889,4084,115,4.084,14.260329776915613,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,70.45807555555555,70.45807555555555
9476,Taxi Libre,2017-01-25 11:09:10,2017-01-25 11:14:19,-99.2680606719166,19.322066889375602,-99.27004173753151,19.3285660624685,0.08611111111111111,1621,26,1.621,18.824516129032258,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,41.520995555555565,41.520995555555565
9477,Taxi Libre,2017-01-25 11:17:04,2017-01-25 11:23:50,-99.26346445955221,19.3300352893324,-99.2595805,19.32611912,0.11305555555555556,1997,99,1.997,17.663882063882063,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,39.706088888888885,39.706088888888885
9479,Taxi Libre,2017-01-25 11:13:47,2017-01-25 11:29:45,-99.2630908616786,19.318017583717,-99.24065999999999,19.338838,0.2663888888888889,4050,134,4.05,15.203336809176225,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,49.985911111111115,49.985911111111115
9480,Taxi Libre,2016-08-09 06:08:27,2016-08-09 06:42:13,-98.95907546,19.32185094,-99.05074262,19.290419,0.5630555555555555,13129,538,13.129,23.31741489886532,Tláhuac,Tláhuac,8.74,1.07,1.07,8.74,30.11289333333334,30.11289333333334
9481,Taxi Libre,2016-08-09 09:49:39,2016-08-09 10:16:44,-99.1649185052772,19.302870520451698,-99.27861831653141,19.3594547236716,0.4513888888888889,14309,20,14.309,31.69993846153846,Coyoacán,Cuajimalpa de Morelos,13.1,1.3,1.3,13.1,26.12137777777778,26.12137777777778
9483,Taxi Libre,2016-08-09 12:05:34,2016-08-09 12:21:41,-99.1870045714572,19.4784618835157,-99.1798354826923,19.4772922211538,0.26861111111111113,5998,299,5.998,22.32967942088935,Azcapotzalco,Azcapotzalco,13.1,1.3,1.3,13.1,58.06266666666667,58.06266666666667
9484,Taxi de Sitio,2016-08-09 11:43:59,2016-08-09 11:59:00,-99.17959023553871,19.4386459363836,-99.1821828120519,19.4342492482294,0.25027777777777777,1611,631,1.611,6.436847946725861,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,20.509524444444445,20.509524444444445
9487,Taxi de Sitio,2016-08-09 02:29:49,2016-08-09 02:47:36,-99.1793848377453,19.438439139046103,-99.19563167699378,19.4441920329324,0.2966666666666667,2349,854,2.349,7.917977528089888,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,43.84218222222223,43.84218222222223
9488,Taxi Libre,2016-08-09 03:34:52,2016-08-09 03:47:55,-99.20482891953141,19.366760578304802,-99.1834261479452,19.371694049315103,0.2175,3427,282,3.427,15.75632183908046,Álvaro Obregón,Benito Juárez,27.6,1.8399999999999999,1.8399999999999999,27.6,59.812266666666666,59.812266666666666
9489,Taxi de Sitio,2016-08-09 04:13:44,2016-08-09 04:20:13,-99.1795465949782,19.438695669458397,-99.17687847124759,19.4341535337307,0.10833333333333334,1943,101,1.943,17.935384615384617,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,48.980084444444444,48.980084444444444
9492,Taxi de Sitio,2016-08-09 06:45:05,2016-08-09 07:05:45,-99.1795194542464,19.4386266802704,-99.2142741345793,19.438879081066197,0.34444444444444444,4730,705,4.73,13.732258064516131,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,31.335546666666666,31.335546666666666
9494,Taxi Libre,2016-08-09 08:44:15,2016-08-09 08:51:09,-99.0059325,19.275536,-99.01331724,19.28549196,0.11527777777777778,1811,169,1.811,15.709879518072288,Tláhuac,Tláhuac,8.74,1.07,1.07,8.74,28.963,28.963
9495,Taxi Libre,2016-08-09 08:51:16,2016-08-09 09:15:08,-99.01341094,19.2854642,-99.00457892,19.24000254,0.3977777777777778,6607,287,6.607,16.60977653631285,Tláhuac,Tláhuac,8.74,1.07,1.07,8.74,52.68085777777778,52.68085777777778
9496,Radio Taxi,2016-08-09 10:10:07,2016-08-09 10:20:26,-99.17795474883091,19.3764587160147,-99.1749278598872,19.4002065224706,0.17194444444444446,3660,129,3.66,21.2859450726979,Benito Juárez,Miguel Hidalgo,8.74,1.07,1.07,8.74,27.941031111111116,27.941031111111116
9498,Taxi Libre,2016-08-10 07:09:00,2016-08-10 07:30:05,-99.2006774670524,19.3822040219246,-99.2018001939394,19.3818664575758,0.3516666666666667,7763,295,7.763,22.074881516587677,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,35.33449333333334,35.33449333333334
9500,Taxi Libre,2016-08-10 08:06:35,2016-08-10 08:17:57,-99.2031649090909,19.3810252909091,-99.22413413428569,19.3619134771429,0.1897222222222222,4846,78,4.846,25.542606149341143,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,22.324244444444446,22.324244444444446
9501,Taxi Libre,2016-08-10 08:33:14,2016-08-10 08:47:38,-99.20345060813558,19.3805028346248,-99.18807604,19.40084486,0.24027777777777778,3475,225,3.475,14.46242774566474,Álvaro Obregón,Miguel Hidalgo,8.74,1.07,1.07,8.74,42.25953333333334,42.25953333333334
9502,Taxi Libre,2016-08-10 08:57:58,2016-08-10 09:22:14,-99.2048388502875,19.367670822962502,-99.16066629999999,19.36168522,0.4047222222222222,6761,631,6.761,16.70528483184626,Álvaro Obregón,Benito Juárez,13.1,1.3,1.3,13.1,29.66431111111111,29.66431111111111
9504,Taxi Libre,2016-08-10 11:19:26,2016-08-10 11:32:44,-99.1871035,19.389132500000002,-99.18603604,19.38577406,0.22194444444444444,2564,346,2.564,11.552440550688361,Benito Juárez,Benito Juárez,8.74,1.07,1.07,8.74,25.14000888888889,25.14000888888889
9505,Taxi Libre,2016-08-10 12:12:49,2016-08-10 12:25:35,-99.20173279480471,19.3818536977524,-99.19955649200001,19.383031048,0.2127777777777778,4697,273,4.697,22.07467362924282,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,23.761155555555554,23.761155555555554
9507,Taxi Libre,2016-08-10 12:44:21,2016-08-10 12:54:12,-99.2035883095029,19.380480325979303,-99.20057597877171,19.370385508408,0.16444444444444445,1935,223,1.935,11.766891891891891,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,53.01057777777778,53.01057777777778
9509,Taxi Libre,2016-08-10 01:23:37,2016-08-10 01:41:08,-99.2028911145503,19.3813342595297,-99.16651388703698,19.4059884,0.2922222222222222,6315,273,6.315,21.61026615969582,Álvaro Obregón,Cuauhtémoc,8.74,1.07,1.07,8.74,48.26437333333334,48.26437333333334
9512,Taxi de Sitio,2016-08-10 02:53:38,2016-08-10 03:02:34,-99.1795804760865,19.4386595867728,-99.17364262871759,19.4442644548201,0.14916666666666667,2591,107,2.591,17.36983240223464,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,17.664751111111112,17.664751111111112
9513,Taxi Libre,2016-08-10 02:58:22,2016-08-10 03:07:54,-99.20513110410342,19.366879137578,-99.18865155646441,19.368250255672802,0.15888888888888889,2954,158,2.954,18.591608391608393,Álvaro Obregón,Benito Juárez,13.1,1.3,1.3,13.1,34.73835555555556,34.73835555555556
9514,Taxi de Sitio,2016-08-10 03:17:08,2016-08-10 03:23:46,-99.17950393827559,19.438661914336897,-99.17544026265391,19.4354630069374,0.11083333333333334,728,238,0.728,6.568421052631578,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,17.873995555555556,17.873995555555556
9515,Taxi de Sitio,2016-08-10 03:31:30,2016-08-10 03:51:30,-99.17951120271921,19.4385769898388,-99.175199385799,19.4751319851769,0.33361111111111114,4814,515,4.814,14.429975020815986,Miguel Hidalgo,Azcapotzalco,27.6,1.8399999999999999,1.8399999999999999,27.6,40.62392888888889,40.62392888888889
9516,Taxi Libre,2016-08-10 03:24:18,2016-08-10 04:12:49,-99.18005653021342,19.4767291952294,-99.2202273125,19.4526853,0.8086111111111111,8868,66,8.868,10.966952937135007,Azcapotzalco,Naucalpan de Juárez,8.74,1.07,1.07,8.74,26.285622222222223,26.285622222222223
9517,Taxi Libre,2016-08-10 04:30:22,2016-08-10 04:35:57,-99.2048415490139,19.366870274226,-99.2082973,19.37280008,0.09333333333333334,1763,58,1.763,18.889285714285712,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,26.757511111111107,26.757511111111107
9518,Taxi de Sitio,2016-08-10 04:31:10,2016-08-10 04:41:06,-99.1795048967403,19.438533428362803,-99.16201222345079,19.4402597763918,0.16555555555555557,3239,166,3.239,19.56442953020134,Miguel Hidalgo,Cuauhtémoc,8.74,1.07,1.07,8.74,35.75488444444444,35.75488444444444
9519,Taxi Libre,2016-08-10 05:20:44,2016-08-10 05:26:47,-99.204094117124,19.3693744053723,-99.20556142,19.37290364,0.10111111111111111,1223,164,1.223,12.095604395604397,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,55.238395555555556,55.238395555555556
9521,Radio Taxi,2016-12-05 11:47:31,2016-12-05 11:52:14,-99.1799333660638,19.3702188696222,-99.18702048,19.37227432,0.07888888888888888,1014,136,1.014,12.853521126760564,Benito Juárez,Benito Juárez,8.74,1.07,1.07,8.74,33.245377777777776,33.245377777777776
9524,Taxi Libre,2016-12-05 01:14:40,2016-12-05 01:27:01,-99.0603095100365,19.3074834254672,-99.0577547,19.30376062,0.20583333333333334,2505,287,2.505,12.170040485829958,Iztapalapa,Tláhuac,8.74,1.07,1.07,8.74,26.37074666666667,26.37074666666667
9525,Taxi de Sitio,2016-12-05 01:52:16,2016-12-05 01:59:27,-99.17936187979191,19.4385954632958,-99.17427013973699,19.4305587956038,0.11972222222222222,1632,179,1.632,13.631554524361949,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,18.906902222222225,18.906902222222225
9526,Taxi Libre,2016-12-05 01:48:39,2016-12-05 02:04:50,-99.06011251595069,19.3076878437182,-99.04165426,19.31079448,0.2697222222222222,4423,340,4.423,16.398352214212153,Iztapalapa,Tláhuac,8.74,1.07,1.07,8.74,42.05504444444444,42.05504444444444
9527,Taxi Libre,2016-12-05 02:20:38,2016-12-05 02:47:45,-99.06090403369879,19.307702268393896,-99.06106559999999,19.2937148,0.4519444444444444,8003,515,8.003,17.707928703134606,Iztapalapa,Tláhuac,8.74,1.07,1.07,8.74,21.182911111111114,21.182911111111114
9529,Taxi Libre,2016-12-05 03:06:48,2016-12-05 03:22:20,-99.0597894673317,19.307043993765603,-99.05139698,19.28746538,0.2588888888888889,3970,316,3.97,15.334763948497855,Iztapalapa,Tláhuac,8.74,1.07,1.07,8.74,31.65416888888889,31.65416888888889
9531,Taxi Libre,2016-12-05 12:52:21,2016-12-05 12:58:56,-99.0683351546892,19.3312764816838,-99.0841759057143,19.3134868657143,0.11,3886,42,3.886,35.32727272727273,Iztapalapa,Iztapalapa,8.74,1.07,1.07,8.74,33.637711111111116,33.637711111111116
9533,Taxi Libre,2016-12-05 05:47:38,2016-12-05 05:54:14,-99.18905928993411,19.3850800492109,-99.19541916,19.38472728,0.11,1231,206,1.231,11.190909090909091,Benito Juárez,Álvaro Obregón,8.74,1.07,1.07,8.74,18.414226666666668,18.414226666666668
9534,Taxi Libre,2016-12-05 05:39:44,2016-12-05 06:00:33,-99.06844725168689,19.330770750312897,-99.059257930303,19.3068138181818,0.3472222222222222,6645,205,6.645,19.1376,Iztapalapa,Iztapalapa,8.74,1.07,1.07,8.74,26.895760000000003,26.895760000000003
9535,Taxi Libre,2016-12-05 06:03:04,2016-12-05 06:10:54,-99.1891774688694,19.3850762674913,-99.20139978,19.38482826,0.13055555555555556,2335,103,2.335,17.885106382978723,Benito Juárez,Álvaro Obregón,8.74,1.07,1.07,8.74,26.50342666666667,26.50342666666667
9536,Taxi Libre,2016-12-05 06:25:34,2016-12-05 06:40:42,-99.1891343811524,19.385091262935198,-99.174967328133,19.3884534513214,0.25222222222222224,2776,464,2.776,11.006167400881056,Benito Juárez,Benito Juárez,8.74,1.07,1.07,8.74,13.924506666666668,13.924506666666668
9537,Taxi Libre,2016-12-05 06:55:24,2016-12-05 07:13:49,-99.189134893503,19.3849331274495,-99.2123937,19.37947236,0.30694444444444446,3695,382,3.695,12.038009049773754,Benito Juárez,Álvaro Obregón,8.74,1.07,1.07,8.74,34.61022222222223,34.61022222222223
9538,Taxi Libre,2016-12-05 07:31:23,2016-12-05 07:36:51,-99.1891525290092,19.3850406078381,-99.19975808,19.39048008,0.09111111111111111,2127,24,2.127,23.345121951219507,Benito Juárez,Álvaro Obregón,8.74,1.07,1.07,8.74,32.67138222222223,32.67138222222223
9539,Taxi Libre,2016-12-05 07:46:43,2016-12-05 07:59:11,-99.1893677221683,19.384932584489,-99.20685666,19.37955416,0.20805555555555555,2242,360,2.242,10.775967957276368,Benito Juárez,Álvaro Obregón,8.74,1.07,1.07,8.74,23.464626666666668,23.464626666666668
9540,Taxi Libre,2016-12-05 07:54:02,2016-12-05 08:03:36,-99.1890122169598,19.3849621070212,-99.1895236782391,19.4004094511431,0.1597222222222222,2967,213,2.967,18.576,Benito Juárez,Miguel Hidalgo,8.74,1.07,1.07,8.74,20.952266666666667,20.952266666666667
9542,Taxi Libre,2016-12-05 08:25:51,2016-12-05 08:28:38,-99.18912285544121,19.38504540181,-99.1816834815993,19.383457455113103,0.04666666666666667,928,51,0.928,19.885714285714286,Benito Juárez,Benito Juárez,13.1,1.3,1.3,13.1,27.3688,27.3688
9544,Taxi Libre,2016-12-05 08:35:33,2016-12-05 08:53:36,-99.18912197331422,19.385135776208,-99.2039416136763,19.3803422331494,0.30083333333333334,1800,764,1.8,5.983379501385041,Benito Juárez,Álvaro Obregón,13.1,1.3,1.3,13.1,49.10422222222222,49.10422222222222
9545,Taxi Libre,2016-12-05 08:53:40,2016-12-05 09:08:03,-99.0606872132698,19.307290629607397,-99.0414547,19.28983198,0.23972222222222223,3747,332,3.747,15.630590961761298,Iztapalapa,Tláhuac,13.1,1.3,1.3,13.1,27.687155555555552,27.687155555555552
9547,Taxi Libre,2016-12-05 09:29:47,2016-12-05 09:38:06,-99.0603563143744,19.3075594698357,-99.06564398,19.289126899999996,0.1386111111111111,2857,105,2.857,20.61162324649299,Iztapalapa,Iztapalapa,13.1,1.3,1.3,13.1,37.93,37.93
9548,Taxi Libre,2016-12-05 09:32:47,2016-12-05 09:39:51,-99.2108075954109,19.3802426065101,-99.20088066,19.38633462,0.11777777777777777,2220,114,2.22,18.849056603773587,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,42.05504444444444,42.05504444444444
9550,Taxi de Sitio,2016-12-05 09:57:15,2016-12-05 10:05:16,-99.0601463880856,19.3077076559153,-99.05306698,19.309157199999998,0.1338888888888889,1794,171,1.794,13.399170124481328,Iztapalapa,Tláhuac,13.1,1.3,1.3,13.1,57.586577777777784,57.586577777777784
9552,Taxi de Sitio,2016-12-05 10:13:26,2016-12-05 10:32:51,-99.06029525446381,19.307718840149104,-99.05965968,19.30727166,0.3238888888888889,4235,484,4.235,13.075471698113208,Iztapalapa,Iztapalapa,8.74,1.07,1.07,8.74,21.979942222222224,21.979942222222224
9553,Taxi de Sitio,2016-12-05 10:33:14,2016-12-05 10:40:32,-99.0605523366942,19.3076712466159,-99.05950938,19.29178678,0.12194444444444444,2383,76,2.383,19.541685649202734,Iztapalapa,Tláhuac,8.74,1.07,1.07,8.74,30.4824,30.4824
9555,Taxi de Sitio,2016-12-06 06:48:10,2016-12-06 07:03:26,-99.2035374303578,19.380436298954,-99.194299722656,19.39054348444,0.25472222222222224,2775,360,2.775,10.89422028353326,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,35.59414666666667,35.59414666666667
9557,Taxi Libre,2016-12-05 05:39:44,2016-12-05 06:00:33,-99.06844725168689,19.330770750312897,-99.059257930303,19.3068138181818,0.3472222222222222,6645,205,6.645,19.1376,Iztapalapa,Iztapalapa,8.74,1.07,1.07,8.74,22.206306666666663,22.206306666666663
9558,Taxi de Sitio,2016-12-06 07:14:37,2016-12-06 07:41:45,-99.2031046487096,19.3810868852931,-99.2016595532145,19.390813677655,0.4525,4594,713,4.594,10.152486187845303,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,23.9056,23.9056
9560,Taxi Libre,2016-12-06 07:48:17,2016-12-06 07:56:13,-99.06940953793509,19.330859983756,-99.0699383057143,19.3309447714286,0.1322222222222222,2799,53,2.799,21.16890756302521,Iztapalapa,Iztapalapa,8.74,1.07,1.07,8.74,48.12979111111111,48.12979111111111
9562,Taxi Libre,2016-12-06 08:18:59,2016-12-06 08:31:05,-99.069440569263,19.3323886087675,-99.0756188727273,19.319411040909102,0.20194444444444445,3030,369,3.03,15.004126547455295,Iztapalapa,Iztapalapa,8.74,1.07,1.07,8.74,73.05080444444445,73.05080444444445
9564,Taxi Libre,2016-12-06 08:31:26,2016-12-06 08:49:56,-99.2634527182781,19.3398725052503,-99.2768077426035,19.3299015497041,0.30833333333333335,2791,627,2.791,9.051891891891891,Álvaro Obregón,Álvaro Obregón,27.6,1.8399999999999999,1.8399999999999999,27.6,73.5264,73.5264
9565,Taxi Libre,2016-12-06 09:03:54,2016-12-06 09:11:37,-99.2014064136084,19.3772777956734,-99.19875484,19.3975142,0.12861111111111112,2663,87,2.663,20.70583153347732,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,41.77018666666667,41.77018666666667
9566,Taxi de Sitio,2016-12-06 09:32:42,2016-12-06 09:38:00,-99.20380731298741,19.3705132147355,-99.1950565411215,19.3805081149533,0.08833333333333333,1628,81,1.628,18.430188679245283,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,26.57713777777778,26.57713777777778
9567,Taxi Libre,2016-12-06 09:43:15,2016-12-06 10:03:55,-99.069384012203,19.3308985782652,-99.0526637590164,19.3114157180328,0.34444444444444444,6931,409,6.931,20.122258064516128,Iztapalapa,Tláhuac,13.1,1.3,1.3,13.1,49.35324444444444,49.35324444444444
9568,Taxi Libre,2016-12-05 11:29:14,2016-12-05 11:57:29,-99.11158493467408,19.309303650653803,-99.10893196,19.39721372,0.4708333333333333,11537,628,11.537,24.50336283185841,Coyoacán,Iztacalco,27.6,1.8399999999999999,1.8399999999999999,27.6,65.64792888888888,65.64792888888888
9571,Radio Taxi,2016-12-06 01:52:52,2016-12-06 02:07:05,-99.18511953070379,19.3724093937466,-99.1900687,19.3452829,0.23694444444444446,3840,432,3.84,16.2063305978898,Benito Juárez,Álvaro Obregón,13.1,1.3,1.3,13.1,57.34737777777778,57.34737777777778
9575,Taxi Libre,2016-12-06 03:06:58,2016-12-06 04:00:13,-99.06991801599821,19.3309813733585,-99.075447984,19.335619568,0.8877777777777778,5884,330,5.884,6.627784730913643,Iztapalapa,Iztapalapa,8.74,1.07,1.07,8.74,30.42628444444444,30.42628444444444
9579,Taxi Libre,2016-12-06 04:30:42,2016-12-06 05:06:11,-99.28868190219829,19.355653075872898,-99.28580766,19.37231488,0.5916666666666667,3762,73,3.762,6.35830985915493,Cuajimalpa de Morelos,Cuajimalpa de Morelos,8.74,1.07,1.07,8.74,33.253462222222225,33.253462222222225
9582,Taxi de Sitio,2016-12-06 05:20:03,2016-12-06 05:39:04,-99.1384537518948,19.4115636488603,-99.1411540155291,19.4253588365572,0.31722222222222224,3244,671,3.244,10.226269702276708,Cuauhtémoc,Cuauhtémoc,8.74,1.07,1.07,8.74,33.044693333333335,33.044693333333335
9583,Radio Taxi,2016-12-06 05:31:05,2016-12-06 05:39:05,-99.17860860461509,19.3726012219162,-99.16506186542058,19.3844680149532,0.13361111111111112,3114,370,3.114,23.306444906444902,Benito Juárez,Benito Juárez,8.74,1.07,1.07,8.74,17.407000000000004,17.407000000000004
9592,Taxi de Sitio,2016-12-06 08:49:53,2016-12-06 09:24:57,-99.1158411,19.3438789,-99.1670898207192,19.3687265378425,0.5844444444444444,6948,281,6.948,11.888212927756655,Iztapalapa,Benito Juárez,8.74,1.07,1.07,8.74,71.92801777777778,71.92801777777778
9597,Taxi Libre,2016-12-07 06:58:03,2016-12-07 07:06:37,-99.2050127533293,19.3668215652808,-99.19912377495409,19.3982753194495,0.14305555555555555,4228,151,4.228,29.55495145631068,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,22.29095555555556,22.29095555555556
9598,Taxi Libre,2016-12-07 07:04:37,2016-12-07 07:16:11,-99.1012909014464,19.6300466858259,-99.12125406,19.6501403,0.19277777777777777,4833,161,4.833,25.070317002881847,Coacalco de Berriozábal,Coacalco de Berriozábal,8.74,1.07,1.07,8.74,14.226008888888892,14.226008888888892
9599,Taxi Libre,2016-12-07 07:24:21,2016-12-07 07:38:43,-99.2048369698515,19.3677112218057,-99.17634188198971,19.3823196519899,0.23972222222222223,4812,156,4.812,20.073232908458866,Álvaro Obregón,Benito Juárez,8.74,1.07,1.07,8.74,42.47068,42.47068
9600,Taxi Libre,2016-12-07 09:08:54,2016-12-07 09:15:28,-99.0932117736245,19.629627880774397,-99.09530708,19.6172087,0.10944444444444444,1825,36,1.825,16.6751269035533,Coacalco de Berriozábal,Coacalco de Berriozábal,8.74,1.07,1.07,8.74,30.697826666666668,30.697826666666668
9602,Taxi Libre,2016-12-07 08:33:52,2016-12-07 09:22:28,-99.2041772829574,19.3685837454858,-99.20089336330341,19.4376452304421,0.8102777777777778,11408,604,11.408,14.079122386013026,Álvaro Obregón,Miguel Hidalgo,8.74,1.07,1.07,8.74,22.984315555555558,22.984315555555558
9604,Taxi Libre,2016-12-07 10:23:15,2016-12-07 10:31:30,-99.06067323394251,19.3078370687707,-99.06404052,19.29968182,0.1375,2555,110,2.555,18.581818181818182,Iztapalapa,Tláhuac,8.74,1.07,1.07,8.74,33.36236444444445,33.36236444444445
9605,Taxi Libre,2016-12-07 10:50:57,2016-12-07 10:54:39,-99.09446180075729,19.618180013251898,-99.0941481,19.62577112,0.06194444444444445,1004,50,1.004,16.208071748878922,Coacalco de Berriozábal,Coacalco de Berriozábal,8.74,1.07,1.07,8.74,65.52656444444446,65.52656444444446
9607,Taxi Libre,2016-12-07 10:39:18,2016-12-07 11:00:46,-99.0604545348532,19.3076681979918,-99.06131954,19.30556964,0.35805555555555557,6331,279,6.331,17.681613653995345,Iztapalapa,Iztapalapa,8.74,1.07,1.07,8.74,20.296475555555556,20.296475555555556
9608,Taxi Libre,2016-12-07 11:00:53,2016-12-07 11:11:05,-99.0935176661816,19.6281777913492,-99.11464854,19.642441199999997,0.17,3847,231,3.847,22.629411764705882,Coacalco de Berriozábal,Coacalco de Berriozábal,8.74,1.07,1.07,8.74,36.21141777777778,36.21141777777778
9609,Taxi Libre,2016-12-07 11:11:21,2016-12-07 11:18:47,-99.0607875626918,19.3079356343255,-99.07400784,19.29891906,0.1238888888888889,2617,128,2.617,21.123766816143497,Iztapalapa,Iztapalapa,8.74,1.07,1.07,8.74,34.23833777777778,34.23833777777778
9611,Taxi Libre,2016-12-07 11:32:30,2016-12-07 11:43:52,-99.0602481462964,19.307524706277302,-99.030658,19.29843152,0.18944444444444444,4514,223,4.514,23.827565982404693,Iztapalapa,Tláhuac,8.74,1.07,1.07,8.74,47.60620444444445,47.60620444444445
9612,Taxi Libre,2016-12-07 09:22:04,2016-12-07 09:49:38,-99.06984093700001,19.332808509,-98.9941166109589,19.359038590411,0.4597222222222222,11079,394,11.079,24.099335347432028,Iztapalapa,La Paz,27.6,1.8399999999999999,1.8399999999999999,27.6,64.76145777777778,64.76145777777778
9613,Taxi Libre,2016-12-07 12:07:13,2016-12-07 12:15:02,-99.060535544545,19.3062418764388,-99.05502476,19.29296514,0.13055555555555556,2289,74,2.289,17.53276595744681,Iztapalapa,Tláhuac,8.74,1.07,1.07,8.74,29.85038666666667,29.85038666666667
9615,Taxi Libre,2016-12-07 12:10:52,2016-12-07 12:29:40,-99.0803320586238,19.332721273798803,-99.109115372,19.328085228,0.31333333333333335,4613,325,4.613,14.722340425531915,Iztapalapa,Coyoacán,8.74,1.07,1.07,8.74,30.030622222222224,30.030622222222224
